2025-04-21 16:18:06,881 - root - INFO - Epoch 80 - Loss: 2.177866220474243, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,883 - root - INFO - Epoch 81 - Loss: 2.1483335494995117, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,885 - root - INFO - Epoch 82 - Loss: 2.11938214302063, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,886 - root - INFO - Epoch 83 - Loss: 2.090991973876953, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,888 - root - INFO - Epoch 84 - Loss: 2.063124656677246, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,890 - root - INFO - Epoch 85 - Loss: 2.0357871055603027, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,892 - root - INFO - Epoch 86 - Loss: 2.0089945793151855, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,893 - root - INFO - Epoch 87 - Loss: 1.9827184677124023, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,895 - root - INFO - Epoch 88 - Loss: 1.9569227695465088, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,897 - root - INFO - Epoch 89 - Loss: 1.9315794706344604, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,899 - root - INFO - Epoch 90 - Loss: 1.9066702127456665, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,900 - root - INFO - Epoch 91 - Loss: 1.8821849822998047, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,902 - root - INFO - Epoch 92 - Loss: 1.8581129312515259, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,904 - root - INFO - Epoch 93 - Loss: 1.8344473838806152, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,906 - root - INFO - Epoch 94 - Loss: 1.8111802339553833, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,907 - root - INFO - Epoch 95 - Loss: 1.788306474685669, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,909 - root - INFO - Epoch 96 - Loss: 1.7658193111419678, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,911 - root - INFO - Epoch 97 - Loss: 1.74371337890625, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,913 - root - INFO - Epoch 98 - Loss: 1.7219834327697754, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,914 - root - INFO - Epoch 99 - Loss: 1.70062255859375, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,916 - root - INFO - Epoch 100 - Loss: 1.6796250343322754, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,918 - root - INFO - Epoch 101 - Loss: 1.6589847803115845, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,920 - root - INFO - Epoch 102 - Loss: 1.6386932134628296, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,921 - root - INFO - Epoch 103 - Loss: 1.618742823600769, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,923 - root - INFO - Epoch 104 - Loss: 1.5991257429122925, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,925 - root - INFO - Epoch 105 - Loss: 1.579836130142212, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,927 - root - INFO - Epoch 106 - Loss: 1.5608668327331543, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,928 - root - INFO - Epoch 107 - Loss: 1.5422090291976929, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,930 - root - INFO - Epoch 108 - Loss: 1.523857593536377, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,932 - root - INFO - Epoch 109 - Loss: 1.5058073997497559, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,934 - root - INFO - Epoch 110 - Loss: 1.488051176071167, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,936 - root - INFO - Epoch 111 - Loss: 1.4705841541290283, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,937 - root - INFO - Epoch 112 - Loss: 1.4534002542495728, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,939 - root - INFO - Epoch 113 - Loss: 1.4364948272705078, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,941 - root - INFO - Epoch 114 - Loss: 1.4198628664016724, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,943 - root - INFO - Epoch 115 - Loss: 1.403498888015747, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,944 - root - INFO - Epoch 116 - Loss: 1.3873988389968872, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,946 - root - INFO - Epoch 117 - Loss: 1.3715571165084839, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,948 - root - INFO - Epoch 118 - Loss: 1.3559694290161133, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,950 - root - INFO - Epoch 119 - Loss: 1.3406317234039307, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,951 - root - INFO - Epoch 120 - Loss: 1.3255382776260376, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,953 - root - INFO - Epoch 121 - Loss: 1.3106850385665894, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,955 - root - INFO - Epoch 122 - Loss: 1.296067237854004, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,956 - root - INFO - Epoch 123 - Loss: 1.2816805839538574, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,958 - root - INFO - Epoch 124 - Loss: 1.2675209045410156, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,960 - root - INFO - Epoch 125 - Loss: 1.2535837888717651, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,962 - root - INFO - Epoch 126 - Loss: 1.2398645877838135, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,963 - root - INFO - Epoch 127 - Loss: 1.2263593673706055, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,965 - root - INFO - Epoch 128 - Loss: 1.213064432144165, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,967 - root - INFO - Epoch 129 - Loss: 1.1999752521514893, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,969 - root - INFO - Epoch 130 - Loss: 1.1870886087417603, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,970 - root - INFO - Epoch 131 - Loss: 1.1744005680084229, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,972 - root - INFO - Epoch 132 - Loss: 1.1619073152542114, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,974 - root - INFO - Epoch 133 - Loss: 1.149605631828308, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,976 - root - INFO - Epoch 134 - Loss: 1.1374919414520264, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,977 - root - INFO - Epoch 135 - Loss: 1.1255626678466797, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,979 - root - INFO - Epoch 136 - Loss: 1.1138148307800293, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,981 - root - INFO - Epoch 137 - Loss: 1.1022446155548096, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,983 - root - INFO - Epoch 138 - Loss: 1.0908493995666504, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,984 - root - INFO - Epoch 139 - Loss: 1.0796253681182861, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,986 - root - INFO - Epoch 140 - Loss: 1.0685702562332153, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,988 - root - INFO - Epoch 141 - Loss: 1.0576801300048828, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,990 - root - INFO - Epoch 142 - Loss: 1.0469521284103394, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,991 - root - INFO - Epoch 143 - Loss: 1.0363835096359253, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,993 - root - INFO - Epoch 144 - Loss: 1.0259712934494019, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,995 - root - INFO - Epoch 145 - Loss: 1.0157127380371094, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,997 - root - INFO - Epoch 146 - Loss: 1.005604863166809, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:06,998 - root - INFO - Epoch 147 - Loss: 0.9956451654434204, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,000 - root - INFO - Epoch 148 - Loss: 0.9858307838439941, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,002 - root - INFO - Epoch 149 - Loss: 0.976159393787384, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,004 - root - INFO - Epoch 150 - Loss: 0.9666281938552856, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,005 - root - INFO - Epoch 151 - Loss: 0.957234799861908, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,007 - root - INFO - Epoch 152 - Loss: 0.9479768872261047, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,009 - root - INFO - Epoch 153 - Loss: 0.9388518333435059, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,011 - root - INFO - Epoch 154 - Loss: 0.9298572540283203, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,013 - root - INFO - Epoch 155 - Loss: 0.920991063117981, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,014 - root - INFO - Epoch 156 - Loss: 0.9122508764266968, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,016 - root - INFO - Epoch 157 - Loss: 0.9036344289779663, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,018 - root - INFO - Epoch 158 - Loss: 0.8951394557952881, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,020 - root - INFO - Epoch 159 - Loss: 0.8867640495300293, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,021 - root - INFO - Epoch 160 - Loss: 0.8785060048103333, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,023 - root - INFO - Epoch 161 - Loss: 0.8703632950782776, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,025 - root - INFO - Epoch 162 - Loss: 0.8623337149620056, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,027 - root - INFO - Epoch 163 - Loss: 0.8544155359268188, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,028 - root - INFO - Epoch 164 - Loss: 0.8466067314147949, Accuracy: {'xaa': 1.0, 'final': 1.0}
